old_id,old_name,action,new_id,new_name,reason
453,小辣椒,KEEP,179,小辣椒,符合基础原生食材定义
454,亚麻籽粉,DROP,,,不属于指南允许的基础原生食材类别
455,水油皮,DROP,,,不属于指南允许的基础原生食材类别
456,龙虾,KEEP,182,龙虾,符合基础原生食材定义
457,番薯粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
458,铁棍山药,KEEP,183,铁棍山药,符合基础原生食材定义
459,吐司面包,DROP,,,烘焙或乳制加工食品
460,鸡蛋面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
461,猪五花肉,MERGE,10,五花肉,明确别名或规范名统一
462,冻豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
463,番茄罐头,DROP,,,成品、半成品或加工食品
464,芸豆,KEEP,186,芸豆,符合基础原生食材定义
465,塔塔粉,DROP,,,不属于指南允许的基础原生食材类别
466,黄桃,KEEP,188,黄桃,符合基础原生食材定义
467,松子,KEEP,190,松子,符合基础原生食材定义
468,凤梨,KEEP,187,凤梨,符合基础原生食材定义
469,小青菜,KEEP,185,小青菜,符合基础原生食材定义
470,番薯,MERGE,28,红薯,明确别名或规范名统一
471,猪油渣,DROP,,,成品、半成品或加工食品
472,蛋白霜,DROP,,,成品、半成品或加工食品
473,海参,KEEP,189,海参,符合基础原生食材定义
474,熟黑芝麻,DROP,,,成品、半成品或加工食品
475,冬笋,KEEP,184,冬笋,符合基础原生食材定义
476,内酯豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
477,淡奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
478,饺子粉,DROP,,,成品、半成品或加工食品
479,各种水果,DROP,,,不属于指南允许的基础原生食材类别
480,羽衣甘蓝,KEEP,191,羽衣甘蓝,符合基础原生食材定义
481,肉片,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
482,党参,DROP,,,不属于指南允许的基础原生食材类别
483,茉莉花茶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
484,红烧肉,DROP,,,成品、半成品或加工食品
485,干海带,KEEP,192,干海带,符合基础原生食材定义
486,土司,DROP,,,不属于指南允许的基础原生食材类别
487,蒜蒜,MERGE,2,蒜,明确别名或规范名统一
488,雪菜,DROP,,,成品、半成品或加工食品
489,黑白芝麻,SPLIT,35|36,黑芝麻|白芝麻,明确包含多个独立食材；关系保守保留原文，克数不拆分
490,酸萝卜,DROP,,,成品、半成品或加工食品
491,甜椒,KEEP,194,甜椒,符合基础原生食材定义
492,白蘑菇,KEEP,199,白蘑菇,符合基础原生食材定义
493,指天椒,KEEP,193,指天椒,符合基础原生食材定义
494,泡姜,DROP,,,成品、半成品或加工食品
495,鲍鱼,KEEP,198,鲍鱼,符合基础原生食材定义
496,姜黄粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
497,意粉,DROP,,,不属于指南允许的基础原生食材类别
498,干桂花,DROP,,,调味料不进入基础原生食材表
499,牛腱子,KEEP,197,牛腱子,符合基础原生食材定义
500,发酵粉,DROP,,,不属于指南允许的基础原生食材类别
501,蛋黄糊,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
502,橘子皮,DROP,,,不属于指南允许的基础原生食材类别
503,干红椒,DROP,,,调味料不进入基础原生食材表
504,榴莲,KEEP,196,榴莲,符合基础原生食材定义
505,木瓜,KEEP,195,木瓜,符合基础原生食材定义
506,乳酪,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
507,玫瑰花瓣,DROP,,,调味料不进入基础原生食材表
508,剩米饭,DROP,,,成品、半成品或加工食品
509,骨头,DROP,,,不属于指南允许的基础原生食材类别
510,低脂牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
511,牛肉汤,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
512,凉白开水,DROP,,,不属于指南允许的基础原生食材类别
513,线椒,KEEP,201,线椒,符合基础原生食材定义
514,藕粉,DROP,,,成品、半成品或加工食品
515,珍珠,DROP,,,不属于指南允许的基础原生食材类别
516,中筋粉,DROP,,,不属于指南允许的基础原生食材类别
517,旺仔牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
518,乌龙茶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
519,饺子,DROP,,,成品、半成品或加工食品
520,南瓜籽,KEEP,200,南瓜籽,符合基础原生食材定义
521,马蹄粉,DROP,,,不属于指南允许的基础原生食材类别
522,橄榄菜,DROP,,,成品、半成品或加工食品
523,薯片,REVIEW,,,形态描述存在，但原始食材无法确定
524,全麦吐司,DROP,,,烘焙或乳制加工食品
525,牛叶,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
526,绿豆粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
527,肉丁,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
528,水磨糯米粉,DROP,,,成品、半成品或加工食品
529,隔夜饭,DROP,,,不属于指南允许的基础原生食材类别
530,乌冬面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
531,容器,DROP,,,工具、包装或操作说明
532,面包屑,DROP,,,烘焙或乳制加工食品
533,小西红柿,MERGE,39,圣女果,明确别名或规范名统一
534,香菜叶,MERGE,9,香菜,明确别名或规范名统一
535,猪蹄,KEEP,204,猪蹄,符合基础原生食材定义
536,皂角米,KEEP,207,皂角米,符合基础原生食材定义
537,雪梨,KEEP,202,雪梨,符合基础原生食材定义
538,红茶包,DROP,,,不属于指南允许的基础原生食材类别
539,蛋糕底,DROP,,,烘焙或乳制加工食品
540,自发粉,DROP,,,不属于指南允许的基础原生食材类别
541,大闸蟹,KEEP,205,大闸蟹,符合基础原生食材定义
542,梅花肉,KEEP,203,梅花肉,符合基础原生食材定义
543,榴莲肉,MERGE,196,榴莲,明确别名或规范名统一
544,章鱼,KEEP,206,章鱼,符合基础原生食材定义
545,肥牛卷,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
546,桂圆干,DROP,,,不属于指南允许的基础原生食材类别
547,隔夜米饭,DROP,,,成品、半成品或加工食品
548,各种香料,DROP,,,不属于指南允许的基础原生食材类别
549,菜花,KEEP,208,菜花,符合基础原生食材定义
550,香草荚,DROP,,,成品、半成品或加工食品
551,韩国泡菜,DROP,,,成品、半成品或加工食品
552,卤牛肉,DROP,,,成品、半成品或加工食品
553,速溶咖啡,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
554,脊骨,DROP,,,不属于指南允许的基础原生食材类别
555,菌菇,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
556,其他水果,DROP,,,不属于指南允许的基础原生食材类别
557,燕麦奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
558,鸡毛菜,KEEP,209,鸡毛菜,符合基础原生食材定义
559,杨梅,KEEP,210,杨梅,符合基础原生食材定义
560,西柚,KEEP,211,西柚,符合基础原生食材定义
561,豆渣,DROP,,,成品、半成品或加工食品
562,奶茶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
563,克水,DROP,,,不属于指南允许的基础原生食材类别
564,童子鸡,KEEP,212,童子鸡,符合基础原生食材定义
565,芝麻粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
566,亚麻籽,DROP,,,不属于指南允许的基础原生食材类别
567,油条,DROP,,,成品、半成品或加工食品
568,帕玛森奶酪,DROP,,,烘焙或乳制加工食品
569,各种坚果,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
570,熟玉米,DROP,,,成品、半成品或加工食品
571,柴鱼,DROP,,,成品、半成品或加工食品
572,老酒,DROP,,,调味料不进入基础原生食材表
573,裙带菜,KEEP,218,裙带菜,符合基础原生食材定义
574,白米饭,DROP,,,成品、半成品或加工食品
575,松茸,KEEP,217,松茸,符合基础原生食材定义
576,猪肉糜,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
577,鸡蛋一个,MERGE,7,鸡蛋,修复数量/单位残留
578,广式腊肠,DROP,,,成品、半成品或加工食品
579,电动打蛋器,DROP,,,工具、包装或操作说明
580,橄榄,KEEP,213,橄榄,符合基础原生食材定义
581,葡萄酒,DROP,,,调味料不进入基础原生食材表
582,各种丸子,DROP,,,成品、半成品或加工食品
583,橘子,KEEP,214,橘子,符合基础原生食材定义
584,提子干,DROP,,,不属于指南允许的基础原生食材类别
585,蟹柳,DROP,,,成品、半成品或加工食品
586,西瓜皮,DROP,,,不属于指南允许的基础原生食材类别
587,紫米,KEEP,219,紫米,符合基础原生食材定义
588,即食麦片,DROP,,,成品、半成品或加工食品
589,熟糯米粉,DROP,,,成品、半成品或加工食品
590,其他蔬菜,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
591,桂圆肉,MERGE,146,桂圆,明确别名或规范名统一
592,春卷皮,DROP,,,不属于指南允许的基础原生食材类别
593,饼皮,DROP,,,不属于指南允许的基础原生食材类别
594,老母鸡,KEEP,216,老母鸡,符合基础原生食材定义
595,红茶叶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
596,瘦猪肉,KEEP,215,瘦猪肉,符合基础原生食材定义
597,魔芋粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
598,青口,DROP,,,不属于指南允许的基础原生食材类别
599,浓稠酸奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
600,柚子,KEEP,223,柚子,符合基础原生食材定义
601,巴旦木,DROP,,,不属于指南允许的基础原生食材类别
602,乌鸡,KEEP,226,乌鸡,符合基础原生食材定义
603,饮料,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
604,绿色蔬菜,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
605,就行水,DROP,,,不属于指南允许的基础原生食材类别
606,咖啡豆,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
607,吉士粉,DROP,,,不属于指南允许的基础原生食材类别
608,圆葱,MERGE,5,洋葱,明确别名或规范名统一
609,蒜苔,KEEP,221,蒜苔,符合基础原生食材定义
610,香草膏,DROP,,,成品、半成品或加工食品
611,春笋,KEEP,220,春笋,符合基础原生食材定义
612,烧烤粉,DROP,,,不属于指南允许的基础原生食材类别
613,牛肉粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
614,猪排,KEEP,225,猪排,符合基础原生食材定义
615,饺子馅,DROP,,,成品、半成品或加工食品
616,调味粉,DROP,,,不属于指南允许的基础原生食材类别
617,水蜜桃,KEEP,224,水蜜桃,符合基础原生食材定义
618,火腿肉,DROP,,,加工肉制品
619,韭黄,KEEP,222,韭黄,符合基础原生食材定义
620,青椒红椒,SPLIT,11|49,青椒|红椒,明确包含多个独立食材；关系保守保留原文，克数不拆分
621,干豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
622,鲜面,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
623,蒜叶,KEEP,231,蒜叶,符合基础原生食材定义
624,黑椒粉,DROP,,,调味料不进入基础原生食材表
625,油辣子,DROP,,,不属于指南允许的基础原生食材类别
626,脆皮肠,DROP,,,成品、半成品或加工食品
627,面筋,DROP,,,成品、半成品或加工食品
628,内脂豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
629,沙姜,KEEP,228,沙姜,符合基础原生食材定义
630,苏打饼干,DROP,,,烘焙或乳制加工食品
631,红油辣椒,DROP,,,调味料不进入基础原生食材表
632,澄粉,DROP,,,不属于指南允许的基础原生食材类别
633,鸡腿菇,KEEP,236,鸡腿菇,符合基础原生食材定义
634,各种食材,DROP,,,不属于指南允许的基础原生食材类别
635,炸粉,DROP,,,不属于指南允许的基础原生食材类别
636,扁豆,KEEP,227,扁豆,符合基础原生食材定义
637,豆腐泡,DROP,,,豆制品或淀粉制品（严格模式排除）
638,河粉,DROP,,,成品、半成品或加工食品
639,生姜末,MERGE,3,姜,去除切片/切块/切丁等形态描述
640,烧酒,DROP,,,调味料不进入基础原生食材表
641,新鲜草莓,MERGE,43,草莓,去除确定的鲜冻/去皮去骨描述
642,小香葱,MERGE,1,葱,明确别名或规范名统一
643,大虾,KEEP,234,大虾,符合基础原生食材定义
644,瓜子仁,KEEP,237,瓜子仁,符合基础原生食材定义
645,豆蔻,DROP,,,调味料不进入基础原生食材表
646,黄芪,DROP,,,不属于指南允许的基础原生食材类别
647,百合,KEEP,229,百合,符合基础原生食材定义
648,紫苏叶,KEEP,230,紫苏叶,符合基础原生食材定义
649,荔枝,KEEP,233,荔枝,符合基础原生食材定义
650,饼底,DROP,,,不属于指南允许的基础原生食材类别
651,花椰菜,MERGE,208,菜花,明确别名或规范名统一
652,青萝卜,KEEP,232,青萝卜,符合基础原生食材定义
653,红肠,DROP,,,成品、半成品或加工食品
654,瓣蒜,MERGE,2,蒜,明确别名或规范名统一
655,带鱼,KEEP,235,带鱼,符合基础原生食材定义
656,碧根果,DROP,,,不属于指南允许的基础原生食材类别
657,西洋参,DROP,,,不属于指南允许的基础原生食材类别
658,艾草,DROP,,,不属于指南允许的基础原生食材类别
659,蒜子,MERGE,2,蒜,明确别名或规范名统一
660,剩饭,DROP,,,不属于指南允许的基础原生食材类别
661,黑麦粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
662,甘蓝,KEEP,238,甘蓝,符合基础原生食材定义
663,椰丝,REVIEW,,,形态描述存在，但原始食材无法确定
664,鸭蛋,KEEP,243,鸭蛋,符合基础原生食材定义
665,火锅丸子,DROP,,,成品、半成品或加工食品
666,冬菜,DROP,,,成品、半成品或加工食品
667,糙米饭,DROP,,,成品、半成品或加工食品
668,白米,KEEP,248,白米,符合基础原生食材定义
669,水牛奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
670,果蔬粉,DROP,,,不属于指南允许的基础原生食材类别
671,百利甜酒,DROP,,,调味料不进入基础原生食材表
672,油面筋,DROP,,,成品、半成品或加工食品
673,黑橄榄,DROP,,,不属于指南允许的基础原生食材类别
674,醪糟,DROP,,,不属于指南允许的基础原生食材类别
675,其他食材,DROP,,,不属于指南允许的基础原生食材类别
676,燕麦粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
677,千叶豆腐,DROP,,,豆制品或淀粉制品（严格模式排除）
678,馄饨,DROP,,,成品、半成品或加工食品
679,玉米罐头,DROP,,,成品、半成品或加工食品
680,冰激凌,DROP,,,不属于指南允许的基础原生食材类别
681,雪糕,DROP,,,成品、半成品或加工食品
682,芝士年糕,DROP,,,烘焙或乳制加工食品
683,玻璃罐,DROP,,,不属于指南允许的基础原生食材类别
684,欧包,DROP,,,不属于指南允许的基础原生食材类别
685,鸡翅中,KEEP,241,鸡翅中,符合基础原生食材定义
686,黄花鱼,KEEP,245,黄花鱼,符合基础原生食材定义
687,咸鸭蛋,DROP,,,成品、半成品或加工食品
688,鸭肉,KEEP,242,鸭肉,符合基础原生食材定义
689,杂粮,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
690,蟹棒,DROP,,,成品、半成品或加工食品
691,花菇,KEEP,246,花菇,符合基础原生食材定义
692,青尖椒,KEEP,239,青尖椒,符合基础原生食材定义
693,紫薯馅,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
694,哈密瓜,KEEP,240,哈密瓜,符合基础原生食材定义
695,生蚝,KEEP,244,生蚝,符合基础原生食材定义
696,配方奶,DROP,,,饮料、酒类或乳制品不属于本版核心原生食材
697,酸笋,DROP,,,成品、半成品或加工食品
698,鱼肉,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
699,朵木耳,MERGE,33,木耳,去除确定的鲜冻/去皮去骨描述
700,千张,DROP,,,豆制品或淀粉制品（严格模式排除）
701,香草粉,REVIEW,,,可能是原生食材，但频次、命名或类别证据不足
702,覆盆子,DROP,,,不属于指南允许的基础原生食材类别
703,莳萝,DROP,,,不属于指南允许的基础原生食材类别
704,杂菜,REVIEW,,,名称过于宽泛或形态含义不明确，禁止猜测映射
